7.845
29.83
52.031
74.204
96.379
118.369
140.282
162.475
184.456
206.514
228.252
250.36
272.352
294.355
316.406
372.958
394.957
416.66
438.517
460.413
482.185
504.028
525.98
547.781
569.681
591.656
613.41
635.445
657.74
679.668
724.626
746.608
768.555
790.962
812.829
834.66
856.585
878.55
900.518
922.362
944.343
966.145
988.024
1009.971
1031.883
1086.733
1108.318
1130.218
1170.867
1192.694
1214.394
1236.285
1258.184
1280.117
1302.292
1324.15
1346.005
1367.811
1389.767
1429.677
1451.755
1473.996
1495.887
1517.81
1539.635
1561.551
1583.469
1605.412
1627.312
1649.381
1671.141
1693.051
1715.02
1737.02
1785.089
1806.947
1828.832
1850.804
1872.773
1894.743
1935.25
1956.995
1978.836
2000.631
2022.504
2044.443
2066.477
2088.462
