382.832
404.371
426.224
448.121
469.893
491.884
513.676
535.476
557.367
579.334
601.092
623.126
645.413
667.339
689.272
1439.493
1461.722
1483.603
1505.535
1527.354
1549.268
1571.182
1593.125
1615.014
1637.07
1658.831
1680.74
1702.699
1724.696
1746.711
