16.488
38.494
60.932
83.053
105.174
126.98
149.101
171.26
193.101
214.846
237.274
258.842
280.978
303.233
325.158
381.801
403.308
425.232
447.132
468.857
490.864
512.678
534.379
556.392
578.387
599.958
622.071
644.425
666.361
688.334
733.239
755.278
777.653
799.499
821.375
843.279
865.258
887.206
909.006
930.461
952.797
974.68
996.65
1018.516
1040.439
1095.129
1117.081
1138.908
1179.416
1201.214
1223.027
1244.922
1266.85
1288.978
1310.903
1332.667
1354.566
1376.444
1398.366
1438.538
1453.278
1482.629
1504.505
1526.38
1548.308
1570.229
1592.127
1613.921
1636.032
1657.726
1679.724
1701.71
1723.705
1745.58
1793.673
1815.57
1837.529
1859.458
1881.466
1902.896
1943.667
1965.594
1987.182
2009.24
2031.158
2053.144
2075.105
2097.025
