17.409
39.709
62.007
84.174
106.188
127.959
150.149
172.28
194.159
215.908
238.166
260.011
282.0
304.199
326.12
1096.05
1118.076
1139.908
1180.42
1202.116
1224.002
1245.901
1267.825
1289.99
1311.845
1333.696
1355.509
1377.46
1399.337
